multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad,imagen,patente_imagen,ratio
3055,YLO8WUE,1932-01-01,00:00,108.0,80,AV LIBERTADOR,R02,IMPAGA,24.0,,WUE(LOB>,0.4
3057,8B90638,2020-07-03,00:00,139.0,60,RUTA 9,,PAGADA,76.0,,0634,0.5455
3058,UW3932,1932-01-01,15:48,93.0,80,RUTA 9,,IMPAGA,9.0,,UM96201,0.4615
3059,831MDB,2021-08-29,00:00,109.0,40,AV LIBERTADOR,R03,ERROR,67.0,,835MDBHOAT,0.625
3064,FD1475,2023-09-01,20:10,108.0,80,AV LIBERTADOR,R02,APELADA,24.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d8daed582e6cce2d_patente.jpg,FD-147,0.8333
3066,VY90540,2023-12-11,20:10,102.0,40,AV LIBERTADOR,R02,PAGADA,60.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,1.0
3067,T0YDR,2021-06-08,00:00,110.0,80,AV LIBERTADOR,R03,APELADA,26.0,,QVOIOITBYDROON,0.4211
3068,M20CPR,1932-01-01,11:05,115.0,40,AV LIBERTADOR,,PAGADA,73.0,,[Q2OCPR,0.6154
3070,PIW4215,2020-11-10,10:05,74.0,60,RUTA 9,,ERROR,11.0,,CEORCIAPIN42I5,0.4762
3072,UW3932,2023-01-05,00:00,49.0,40,AV SIEMPRE VIVA,R03,APELADA,7.0,,UM96201,0.4615
3073,691XC80,1932-01-01,20:10,120.0,60,AV SIEMPRE VIVA,,ERROR,57.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
3075,810TCH,2023-06-17,20:11,109.0,80,AV LIBERTADOR,,ERROR,25.0,,81ZF0,0.5455
3076,9999868,2021-01-30,00:00,118.0,40,AV SIEMPRE VIVA,R02,ERROR,76.0,,2999961,0.7143
3077,B81JKY,2023-06-19,00:00,112.0,40,AV SIEMPRE VIVA,R01,IMPAGA,70.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,RO}B81JKY,0.8
3083,VTIIAHV,2022-10-09,20:11,94.0,60,RUTA 9,R03,PAGADA,31.0,,BTIAHV,0.7692
3084,CT5B876,2020-08-08,20:11,85.0,40,AV LIBERTADOR,,APELADA,43.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,0.8571
3086,GE1466,1932-01-01,10:06,76.0,40,RUTA 9,R03,APELADA,34.0,,6E1766,0.6667
3087,B81JKY,2022-12-21,20:11,82.0,40,AV LIBERTADOR,R03,IMPAGA,40.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,RO}B81JKY,0.8
3088,HAMSTUR,1932-01-01,10:06,94.0,40,AV LIBERTADOR,,ERROR,52.0,,JAYYOOMN[HAMSTUR,0.6087
3089,TL03GOG,2020-06-14,15:49,106.0,60,AV LIBERTADOR,,IMPAGA,43.0,,7L03GOG771796O/J505841,0.4138
3091,589222,2023-07-05,00:00,121.0,60,AV LIBERTADOR,,IMPAGA,58.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,1.0
3093,INTIGR8,2022-08-22,15:49,107.0,80,AV LIBERTADOR,R02,IMPAGA,23.0,,CALFOIAINTIGR8,0.6667
3094,T0YDR,2021-08-14,15:49,91.0,60,RUTA 9,,ERROR,28.0,,QVOIOITBYDROON,0.4211
3095,810TCH,2020-05-06,20:12,48.0,40,AV LIBERTADOR,R02,IMPAGA,6.0,,81ZF0,0.5455
3100,NTHGLFT,2020-09-30,20:12,90.0,60,AV LIBERTADOR,R01,PAGADA,27.0,,OCTUAOUNTHGLFTI,0.6364
3101,409,1932-01-01,00:00,93.0,40,AV SIEMPRE VIVA,,IMPAGA,51.0,,"201526,409",0.4615
3102,BHRP770,2021-04-11,20:12,55.0,40,RUTA 9,,PAGADA,13.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,[BHRP:770|,0.8235
3104,UM96201,2024-01-28,20:12,90.0,60,AV SIEMPRE VIVA,,APELADA,27.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
3109,8B90638,2024-01-15,20:13,68.0,60,AV LIBERTADOR,R02,IMPAGA,5.0,,0634,0.5455
3110,0695DVH,2020-08-14,00:00,114.0,40,RUTA 9,,IMPAGA,72.0,,0634,0.3636
3111,DK414N,2023-10-07,11:05,85.0,40,AV LIBERTADOR,R02,IMPAGA,43.0,,414'N01.8,0.5333
3112,MPX9357,2020-12-01,00:00,69.0,40,AV LIBERTADOR,,ERROR,27.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
3113,T0YDR,2023-07-02,15:50,122.0,60,RUTA 9,R03,ERROR,59.0,,QVOIOITBYDROON,0.4211
3114,VTIIAHV,2022-01-26,00:00,92.0,80,AV SIEMPRE VIVA,,PAGADA,8.0,,BTIAHV,0.7692
3117,OUTSTDN,2023-02-23,11:06,53.0,40,AV LIBERTADOR,R02,IMPAGA,11.0,,JANVIRGINIAD;<OUTSTDN,0.5
3122,J1S1,1932-01-01,11:06,91.0,60,AV SIEMPRE VIVA,R01,APELADA,28.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
3125,6EVY261,2022-12-05,00:00,138.0,60,AV LIBERTADOR,R01,ERROR,75.0,,AO{AUIOIMMA6EVY261,0.56
3127,MPX9357,2020-01-26,11:07,50.0,40,AV LIBERTADOR,R02,ERROR,8.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
3128,831MDB,2023-12-16,00:00,60.0,40,AV SIEMPRE VIVA,R01,PAGADA,18.0,,835MDBHOAT,0.625
3137,NHZ1002,2022-11-26,11:08,65.0,60,AV LIBERTADOR,R02,APELADA,2.0,,(SN12LO,0.4286
3138,PIW4215,1932-01-01,15:51,82.0,60,RUTA 9,R03,IMPAGA,19.0,,CEORCIAPIN42I5,0.4762
3139,W326AVE,2021-08-04,15:51,109.0,40,AV LIBERTADOR,,ERROR,67.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
3140,BX55DOG,1932-01-01,10:07,49.0,40,AV SIEMPRE VIVA,,ERROR,7.0,,8X5SDOG,0.7143
3142,HAMSTUR,2022-03-10,15:51,133.0,80,AV SIEMPRE VIVA,R02,APELADA,49.0,,JAYYOOMN[HAMSTUR,0.6087
3144,UW3932,1932-01-01,11:08,124.0,80,RUTA 9,,PAGADA,40.0,,UM96201,0.4615
3148,GCP332,1932-01-01,10:08,135.0,80,RUTA 9,R02,ERROR,51.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d648b2ae1abc09f3_patente.jpg,G0GCP332,0.8571
3149,INTIGR8,2023-12-31,15:52,130.0,80,AV SIEMPRE VIVA,R01,ERROR,46.0,,CALFOIAINTIGR8,0.6667
3150,810TCH,2023-09-23,00:00,130.0,60,RUTA 9,R02,APELADA,67.0,,81ZF0,0.5455
3155,HAMSTUR,2020-06-21,10:08,71.0,40,AV LIBERTADOR,R01,PAGADA,29.0,,JAYYOOMN[HAMSTUR,0.6087
3156,TL03GOG,2020-05-02,10:08,115.0,40,AV SIEMPRE VIVA,R02,ERROR,73.0,,7L03GOG771796O/J505841,0.4138
3157,810TCH,2021-11-15,11:08,96.0,60,RUTA 9,R01,ERROR,33.0,,81ZF0,0.5455
3158,DI2LOT,2022-11-22,00:00,75.0,40,AV LIBERTADOR,R02,APELADA,33.0,,(SN12LO,0.4615
3160,GLEN1E,2021-05-01,15:52,146.0,80,AV SIEMPRE VIVA,,PAGADA,62.0,,6E1766,0.3333
3161,FVIOUHP,2024-01-24,20:13,130.0,80,AV SIEMPRE VIVA,R03,IMPAGA,46.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.8571
3162,HF3461,2023-02-28,00:00,124.0,60,AV LIBERTADOR,R03,IMPAGA,61.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
3164,6EVY261,2020-07-08,10:08,109.0,80,AV LIBERTADOR,,PAGADA,25.0,,AO{AUIOIMMA6EVY261,0.56
3166,BP717,2023-11-21,20:14,107.0,80,AV SIEMPRE VIVA,R02,IMPAGA,23.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e1120bfe48f85c1b_patente.jpg,BP*717,0.9091
3168,MPX9357,2020-12-19,20:14,43.0,40,RUTA 9,R01,APELADA,1.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
3169,J1S1,2021-11-23,11:09,85.0,60,AV LIBERTADOR,R03,APELADA,22.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
3171,3646HBH,2024-02-03,20:14,131.0,80,AV LIBERTADOR,R01,IMPAGA,47.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
3176,9999868,2022-06-01,11:09,155.0,80,AV SIEMPRE VIVA,R03,APELADA,71.0,,2999961,0.7143
3177,WU341A,2020-12-21,15:53,103.0,60,RUTA 9,R03,PAGADA,40.0,,HF3461,0.5
3179,GN64OTP,2023-10-27,20:15,65.0,60,RUTA 9,R01,PAGADA,2.0,,OTPGN64,0.5714
3181,UM96201,2021-04-22,20:15,123.0,60,RUTA 9,,PAGADA,60.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
3188,BHRP770,2021-02-09,15:53,116.0,60,AV SIEMPRE VIVA,,APELADA,53.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,[BHRP:770|,0.8235
3190,691XC80,2020-08-16,11:10,118.0,80,RUTA 9,R03,IMPAGA,34.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
3192,B81JKY,2021-05-15,00:00,73.0,60,RUTA 9,R02,PAGADA,10.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,RO}B81JKY,0.8
3194,BP717,1932-01-01,20:15,82.0,40,RUTA 9,R02,ERROR,40.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e1120bfe48f85c1b_patente.jpg,BP*717,0.9091
3195,OUTSTDN,2023-03-22,20:16,157.0,80,AV SIEMPRE VIVA,R01,APELADA,73.0,,JANVIRGINIAD;<OUTSTDN,0.5
3196,BM351,1932-01-01,11:10,128.0,60,RUTA 9,,IMPAGA,65.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9995dfc6e0eae5a1_patente.jpg,BM-351,0.9091
3198,YLO8WUE,2021-05-22,11:10,151.0,80,AV LIBERTADOR,R02,PAGADA,67.0,,WUE(LOB>,0.4
3200,2999961,2023-08-11,00:00,126.0,80,AV LIBERTADOR,,PAGADA,42.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5ff91ccfc6f15d04_patente.jpg,2999961,1.0
3202,M431ZW,2020-01-03,15:54,120.0,40,AV LIBERTADOR,,APELADA,78.0,,M431ZM],0.7692
3203,DI2LOT,2020-10-09,15:54,92.0,80,AV SIEMPRE VIVA,R02,APELADA,8.0,,(SN12LO,0.4615
3205,0695DVH,2023-02-24,10:09,140.0,60,RUTA 9,,IMPAGA,77.0,,0634,0.3636
3207,41RSTZ,2022-05-24,00:00,144.0,80,AV LIBERTADOR,R02,APELADA,60.0,,41-RS-TZAETE,0.6667
3208,WEFLYN,2021-05-23,11:11,112.0,60,AV LIBERTADOR,R02,IMPAGA,49.0,,ALIE'CALILOMAWEFLYNI,0.4615
3210,41RSTZ,2022-11-06,10:09,134.0,60,RUTA 9,R01,IMPAGA,71.0,,41-RS-TZAETE,0.6667
3217,HK06YMX,1932-01-01,00:00,136.0,60,AV LIBERTADOR,,ERROR,73.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571
3219,T0YDR,2020-05-22,20:17,137.0,80,AV LIBERTADOR,R03,IMPAGA,53.0,,QVOIOITBYDROON,0.4211
3221,BB8986,2021-07-23,20:18,81.0,60,AV LIBERTADOR,R02,APELADA,18.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7cbc7ee444622a66_patente.jpg,BB8986,1.0
3222,VTIIAHV,2021-07-16,10:10,138.0,80,AV LIBERTADOR,R02,APELADA,54.0,,BTIAHV,0.7692
3225,M431ZW,2020-06-02,10:10,155.0,80,AV SIEMPRE VIVA,R02,PAGADA,71.0,,M431ZM],0.7692
3228,AI7OVF,2021-02-03,20:18,119.0,60,RUTA 9,R02,PAGADA,56.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/747b0f12f54703ee_patente.jpg,AI70VF,0.8333
3231,HF3461,2021-06-29,20:18,101.0,40,AV LIBERTADOR,R03,IMPAGA,59.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
3233,HK06YMX,2022-09-03,11:11,105.0,40,AV LIBERTADOR,,IMPAGA,63.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571
3234,NTHGLFT,2022-01-26,00:00,101.0,60,AV LIBERTADOR,R03,IMPAGA,38.0,,OCTUAOUNTHGLFTI,0.6364
3235,INTIGR8,2020-03-08,10:11,101.0,60,AV SIEMPRE VIVA,R03,IMPAGA,38.0,,CALFOIAINTIGR8,0.6667
3236,VY90540,2023-08-02,20:19,71.0,60,AV SIEMPRE VIVA,R01,ERROR,8.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,1.0
3238,0695DVH,2021-11-26,11:11,116.0,40,AV LIBERTADOR,R02,IMPAGA,74.0,,0634,0.3636
3242,VY90540,2023-01-19,11:12,94.0,40,AV LIBERTADOR,R02,PAGADA,52.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,1.0
3243,2999961,2022-02-01,20:19,102.0,80,AV LIBERTADOR,R01,ERROR,18.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5ff91ccfc6f15d04_patente.jpg,2999961,1.0
3247,INTIGR8,2023-12-25,10:11,63.0,40,RUTA 9,,PAGADA,21.0,,CALFOIAINTIGR8,0.6667
3249,GN64OTP,1932-01-01,20:19,99.0,80,RUTA 9,R02,PAGADA,15.0,,OTPGN64,0.5714
3250,INTIGR8,2020-01-14,11:12,86.0,60,AV LIBERTADOR,,IMPAGA,23.0,,CALFOIAINTIGR8,0.6667
3251,CT5B876,2021-12-27,00:00,120.0,80,AV LIBERTADOR,R03,APELADA,36.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,0.8571
3253,409,2020-04-08,10:11,106.0,80,AV LIBERTADOR,R01,APELADA,22.0,,"201526,409",0.4615
3259,FVIOUHP,2023-11-15,10:12,159.0,80,AV SIEMPRE VIVA,R02,APELADA,75.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.8571
3263,GCP332,2022-04-16,11:13,140.0,80,RUTA 9,R03,APELADA,56.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d648b2ae1abc09f3_patente.jpg,G0GCP332,0.8571
3265,NHZ1002,2021-07-04,20:20,110.0,40,AV LIBERTADOR,R02,PAGADA,68.0,,(SN12LO,0.4286
3266,HK06YMX,2022-07-22,10:12,65.0,40,AV LIBERTADOR,R01,IMPAGA,23.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571
3269,6611172,1932-01-01,15:55,67.0,60,AV LIBERTADOR,R02,PAGADA,4.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7a1f9520c7ecd5b1_patente.jpg,"66,111,72",0.875
3270,BB8986,2021-08-15,00:00,94.0,40,RUTA 9,R02,APELADA,52.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7cbc7ee444622a66_patente.jpg,BB8986,1.0
3272,MPX9357,2023-12-09,00:00,115.0,80,RUTA 9,R01,APELADA,31.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
3273,6611172,1932-01-01,15:55,98.0,80,AV SIEMPRE VIVA,R03,PAGADA,14.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7a1f9520c7ecd5b1_patente.jpg,"66,111,72",0.875
3275,WU341A,2023-06-17,10:13,124.0,80,RUTA 9,R03,PAGADA,40.0,,HF3461,0.5
3276,NHZ1002,2024-01-08,20:20,109.0,40,AV SIEMPRE VIVA,,APELADA,67.0,,(SN12LO,0.4286
3281,M20CPR,2023-12-25,11:14,94.0,60,AV LIBERTADOR,R02,PAGADA,31.0,,[Q2OCPR,0.6154
3284,589222,1932-01-01,20:20,93.0,80,AV SIEMPRE VIVA,R03,ERROR,9.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,1.0
3285,T0YDR,2021-04-16,11:15,87.0,80,AV LIBERTADOR,R01,APELADA,3.0,,QVOIOITBYDROON,0.4211
3287,831MDB,1932-01-01,15:55,116.0,80,RUTA 9,R01,IMPAGA,32.0,,835MDBHOAT,0.625
3288,UM96201,1932-01-01,11:15,110.0,80,RUTA 9,R02,PAGADA,26.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
3290,FVIOUHP,2021-01-13,00:00,52.0,40,AV LIBERTADOR,R01,PAGADA,10.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.8571
3291,HAMSTUR,2021-09-14,11:15,134.0,80,AV LIBERTADOR,,APELADA,50.0,,JAYYOOMN[HAMSTUR,0.6087
3293,YLO8WUE,1932-01-01,11:15,71.0,60,AV LIBERTADOR,R01,ERROR,8.0,,WUE(LOB>,0.4
3295,WU341A,2021-03-04,15:55,118.0,80,AV LIBERTADOR,R01,ERROR,34.0,,HF3461,0.5
3298,HF58HXP,2022-12-05,20:21,75.0,40,AV SIEMPRE VIVA,R02,IMPAGA,33.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571
3299,OUTSTDN,2020-08-05,20:21,122.0,80,AV LIBERTADOR,,APELADA,38.0,,JANVIRGINIAD;<OUTSTDN,0.5
3300,VTIIAHV,2021-01-03,00:00,118.0,60,RUTA 9,R01,ERROR,55.0,,BTIAHV,0.7692
3303,CD05601,2020-01-02,11:16,115.0,80,AV LIBERTADOR,,PAGADA,31.0,,PCJ5661,0.5714
3305,NTHGLFT,2020-03-08,10:13,154.0,80,AV LIBERTADOR,R03,APELADA,70.0,,OCTUAOUNTHGLFTI,0.6364
3306,GN64OTP,2020-12-03,10:13,138.0,60,RUTA 9,R02,ERROR,75.0,,OTPGN64,0.5714
3307,TL03GOG,2020-02-01,11:16,139.0,60,AV LIBERTADOR,R03,APELADA,76.0,,7L03GOG771796O/J505841,0.4138
3309,DI2LOT,2023-01-05,11:16,99.0,80,RUTA 9,R01,IMPAGA,15.0,,(SN12LO,0.4615
3311,BHRP770,2022-06-01,20:22,90.0,60,AV LIBERTADOR,R02,APELADA,27.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,[BHRP:770|,0.8235
3312,J1S1,1932-01-01,10:14,150.0,80,RUTA 9,,APELADA,66.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
3313,TL03GOG,2022-02-04,20:22,111.0,80,AV SIEMPRE VIVA,,PAGADA,27.0,,7L03GOG771796O/J505841,0.4138
3315,6EVY261,2022-02-19,10:14,151.0,80,RUTA 9,R02,PAGADA,67.0,,AO{AUIOIMMA6EVY261,0.56
3316,0695DVH,1932-01-01,11:16,110.0,60,RUTA 9,,ERROR,47.0,,0634,0.3636
3317,M20CPR,2022-12-02,10:14,133.0,80,AV LIBERTADOR,R02,ERROR,49.0,,[Q2OCPR,0.6154
3320,VNK296GP,2020-09-12,20:22,153.0,80,AV LIBERTADOR,R03,PAGADA,69.0,,[NK226GP,0.75
3322,WU08YWC,2020-06-21,20:22,100.0,40,AV LIBERTADOR,R02,IMPAGA,58.0,,0978CZY,0.4286
3323,B81JKY,2020-08-18,00:00,145.0,80,AV SIEMPRE VIVA,,APELADA,61.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,RO}B81JKY,0.8
3328,WEFLYN,2020-12-16,15:56,132.0,80,AV LIBERTADOR,R01,IMPAGA,48.0,,ALIE'CALILOMAWEFLYNI,0.4615
3330,6NCE831,2020-07-05,20:23,78.0,60,AV LIBERTADOR,R03,IMPAGA,15.0,,'CELILOV6NCE831,0.6364
3333,MX60NZA,2023-05-18,11:17,56.0,40,RUTA 9,R02,PAGADA,14.0,,UM96201,0.4286
3336,6NCE831,2023-09-20,20:23,153.0,80,AV LIBERTADOR,R03,IMPAGA,69.0,,'CELILOV6NCE831,0.6364
3338,PIW4215,2023-07-19,11:17,155.0,80,AV LIBERTADOR,R01,ERROR,71.0,,CEORCIAPIN42I5,0.4762
3339,T0YDR,2023-12-30,20:23,62.0,40,AV SIEMPRE VIVA,R03,IMPAGA,20.0,,QVOIOITBYDROON,0.4211
3340,AWS167,1932-01-01,10:15,89.0,80,AV SIEMPRE VIVA,,APELADA,5.0,,AMSW167,0.7692
3345,NTHGLFT,2021-03-02,10:16,100.0,40,AV LIBERTADOR,R03,IMPAGA,58.0,,OCTUAOUNTHGLFTI,0.6364
3346,3646HBH,2021-02-16,10:16,106.0,80,RUTA 9,R01,IMPAGA,22.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
3347,691XC80,1932-01-01,15:57,51.0,40,RUTA 9,R01,IMPAGA,9.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
3348,OUTSTDN,1932-01-01,15:57,116.0,40,AV LIBERTADOR,R03,PAGADA,74.0,,JANVIRGINIAD;<OUTSTDN,0.5
3350,5777770,1932-01-01,00:00,135.0,60,AV SIEMPRE VIVA,R02,PAGADA,72.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,57777.70,0.9333
3354,DI2LOT,2020-09-03,11:18,132.0,80,RUTA 9,R03,IMPAGA,48.0,,(SN12LO,0.4615
3355,0695DVH,2020-02-10,15:57,59.0,40,RUTA 9,R02,IMPAGA,17.0,,0634,0.3636
3358,B81JKY,1932-01-01,10:17,122.0,60,RUTA 9,R03,PAGADA,59.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,RO}B81JKY,0.8
3360,RFH373,2023-11-25,10:17,64.0,60,RUTA 9,R02,IMPAGA,1.0,,HNS79,0.3636
3362,6NCE831,2023-04-15,00:00,109.0,80,AV LIBERTADOR,R03,IMPAGA,25.0,,'CELILOV6NCE831,0.6364
3365,T0YDR,1932-01-01,00:00,111.0,40,AV LIBERTADOR,R02,IMPAGA,69.0,,QVOIOITBYDROON,0.4211
3369,B81JKY,2021-04-01,10:17,83.0,60,AV SIEMPRE VIVA,R03,ERROR,20.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,RO}B81JKY,0.8
3372,AWS167,2023-03-08,15:57,110.0,40,RUTA 9,R02,PAGADA,68.0,,AMSW167,0.7692
3373,2999961,2021-03-12,20:24,49.0,40,AV SIEMPRE VIVA,R03,APELADA,7.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5ff91ccfc6f15d04_patente.jpg,2999961,1.0
3374,41RSTZ,2020-11-04,15:58,99.0,60,AV SIEMPRE VIVA,R03,PAGADA,36.0,,41-RS-TZAETE,0.6667
3375,AWS167,2022-03-28,11:18,108.0,80,AV LIBERTADOR,R02,IMPAGA,24.0,,AMSW167,0.7692
3376,GLEN1E,2022-02-10,10:18,83.0,60,AV LIBERTADOR,R03,APELADA,20.0,,6E1766,0.3333
3380,AWS167,2021-10-30,10:18,115.0,40,AV LIBERTADOR,,IMPAGA,73.0,,AMSW167,0.7692
3381,B81JKY,2023-08-29,11:19,115.0,80,AV LIBERTADOR,R02,IMPAGA,31.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,RO}B81JKY,0.8
3384,3646HBH,2021-10-07,00:00,101.0,80,AV LIBERTADOR,R02,IMPAGA,17.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
3385,990XYK,2020-10-12,00:00,106.0,80,AV SIEMPRE VIVA,R03,APELADA,22.0,,UTTTULBURH(UNL990+XWK,0.3704
3386,MPX9357,2023-01-08,20:25,89.0,80,AV SIEMPRE VIVA,R03,APELADA,5.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
3387,RFH373,2024-01-05,00:00,74.0,60,AV SIEMPRE VIVA,R01,PAGADA,11.0,,HNS79,0.3636
3394,HF3461,2023-12-22,20:25,131.0,60,AV LIBERTADOR,R01,APELADA,68.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
3395,990XYK,2020-10-03,00:00,120.0,60,RUTA 9,R02,IMPAGA,57.0,,UTTTULBURH(UNL990+XWK,0.3704
3396,DI2LOT,2021-11-11,00:00,148.0,80,AV SIEMPRE VIVA,,ERROR,64.0,,(SN12LO,0.4615
3401,BHRP770,1932-01-01,20:25,130.0,60,AV LIBERTADOR,,PAGADA,67.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,[BHRP:770|,0.8235
3402,GLEN1E,1932-01-01,11:20,117.0,60,RUTA 9,R01,PAGADA,54.0,,6E1766,0.3333
3403,GCP332,1932-01-01,11:20,136.0,60,AV LIBERTADOR,,PAGADA,73.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d648b2ae1abc09f3_patente.jpg,G0GCP332,0.8571
3406,8B90638,1932-01-01,10:19,130.0,80,AV LIBERTADOR,R02,APELADA,46.0,,0634,0.5455
3407,MX60NZA,2020-12-17,10:19,89.0,80,RUTA 9,,PAGADA,5.0,,UM96201,0.4286
3408,41RSTZ,2022-07-24,10:20,141.0,80,AV SIEMPRE VIVA,R03,IMPAGA,57.0,,41-RS-TZAETE,0.6667
3413,9999868,2022-11-28,11:20,95.0,40,RUTA 9,R02,ERROR,53.0,,2999961,0.7143
3415,M20CPR,2022-10-08,00:00,127.0,80,AV SIEMPRE VIVA,,ERROR,43.0,,[Q2OCPR,0.6154
3417,NHZ1002,2022-07-03,10:20,119.0,40,AV SIEMPRE VIVA,,PAGADA,77.0,,(SN12LO,0.4286
3419,FD1475,2023-12-03,11:21,114.0,40,AV LIBERTADOR,R02,APELADA,72.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d8daed582e6cce2d_patente.jpg,FD-147,0.8333
